Thời gian tạo đơn,Mã đơn hàng,Mã khách hàng,Tên khách hàng,Mã PKKH,Mô tả Phân Khúc Khách hàng,Mã nhóm hàng,Tên nhóm hàng,Mã mặt hàng,Tên mặt hàng,SL,Đơn giá,Thành tiền
1/7/2022 19:33,ORD0000438,CUZ00415,Lê Thị Hiền Đoan,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/7/2022 19:37,ORD0000439,CUZ00416,Nguyễn Hoài Phong,C2,"Nhân viên văn phòng, người làm việc tự do (30 - 45 tuổi) ở miền Bắc mua để thử",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
1/7/2022 19:37,ORD0000439,CUZ00416,Nguyễn Hoài Phong,C2,"Nhân viên văn phòng, người làm việc tự do (30 - 45 tuổi) ở miền Bắc mua để thử",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
1/7/2022 19:37,ORD0000439,CUZ00416,Nguyễn Hoài Phong,C2,"Nhân viên văn phòng, người làm việc tự do (30 - 45 tuổi) ở miền Bắc mua để thử",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
1/7/2022 19:43,ORD0000440,CUZ00417,Đặng Dậu Thanh,A3,"Sinh viên, nhân viên văn phòng, freelancer (18-24 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến sản phẩm về trà",SET,Set trà,SET06,Set 10 gói trà gạo lứt 8 vị,1,35000,35000
1/7/2022 19:43,ORD0000440,CUZ00417,Đặng Dậu Thanh,A3,"Sinh viên, nhân viên văn phòng, freelancer (18-24 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến sản phẩm về trà",SET,Set trà,SET07,Set 10 gói trà cam sả quế,1,71000,71000
1/7/2022 19:43,ORD0000440,CUZ00417,Đặng Dậu Thanh,A3,"Sinh viên, nhân viên văn phòng, freelancer (18-24 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến sản phẩm về trà",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
1/7/2022 20:01,ORD0000441,CUZ00418,Quách Hữu Đạt,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
1/7/2022 20:01,ORD0000441,CUZ00418,Quách Hữu Đạt,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET05,Set 10 gói trà dưỡng nhan,1,65000,65000
1/7/2022 20:06,ORD0000442,CUZ00419,Nguyễn Hoàng Dương,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO01,Trà nụ hoa nhài trắng,1,65000,65000
1/7/2022 20:06,ORD0000442,CUZ00419,Nguyễn Hoàng Dương,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
1/7/2022 20:31,ORD0000443,CUZ00420,Lê Nhật Trường,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,BOT,Bột,BOT01,Bột cần tây,1,40000,40000
1/7/2022 20:31,ORD0000443,CUZ00420,Lê Nhật Trường,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
1/7/2022 20:31,ORD0000443,CUZ00420,Lê Nhật Trường,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/7/2022 20:47,ORD0000444,CUZ00038,Lê Kim Quyền,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX02,Trà cam sả quế,1,38000,38000
1/7/2022 20:47,ORD0000444,CUZ00038,Lê Kim Quyền,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
1/7/2022 21:08,ORD0000445,CUZ00421,Hà Quang Trung,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET05,Set 10 gói trà dưỡng nhan,1,65000,65000
1/7/2022 21:08,ORD0000445,CUZ00421,Hà Quang Trung,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET07,Set 10 gói trà cam sả quế,1,71000,71000
1/7/2022 21:08,ORD0000445,CUZ00421,Hà Quang Trung,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
1/7/2022 21:42,ORD0000446,CUZ00422,Trần Xuân Hoàng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
1/7/2022 21:42,ORD0000446,CUZ00422,Trần Xuân Hoàng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/7/2022 21:47,ORD0000447,CUZ00423,Trần Phong,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
1/7/2022 21:47,ORD0000447,CUZ00423,Trần Phong,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX02,Trà cam sả quế,1,38000,38000
1/7/2022 21:47,ORD0000447,CUZ00423,Trần Phong,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
1/7/2022 22:02,ORD0000448,CUZ00424,Nguyễn Xuân Quang,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
1/7/2022 22:02,ORD0000448,CUZ00424,Nguyễn Xuân Quang,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",SET,Set trà,SET03,Set 10 gói trà hoa cúc trắng,1,150000,150000
1/7/2022 22:02,ORD0000448,CUZ00424,Nguyễn Xuân Quang,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",SET,Set trà,SET05,Set 10 gói trà dưỡng nhan,1,65000,65000
1/7/2022 22:06,ORD0000449,CUZ00425,Trần Quang Tuấn,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
1/7/2022 22:06,ORD0000449,CUZ00425,Trần Quang Tuấn,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/7/2022 22:48,ORD0000450,CUZ00426,Trần Minh Triệu,C2,"Nhân viên văn phòng, người làm việc tự do (30 - 45 tuổi) ở miền Bắc mua để thử",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
1/7/2022 22:48,ORD0000450,CUZ00426,Trần Minh Triệu,C2,"Nhân viên văn phòng, người làm việc tự do (30 - 45 tuổi) ở miền Bắc mua để thử",SET,Set trà,SET02,Set 10 gói trà hoa đậu biếc,1,136000,136000
1/7/2022 22:52,ORD0000451,CUZ00427,Nguyễn Việt Anh,C3,Người mua để uống không có mục đích cụ thể (45+),THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
1/7/2022 22:52,ORD0000451,CUZ00427,Nguyễn Việt Anh,C3,Người mua để uống không có mục đích cụ thể (45+),TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/7/2022 23:16,ORD0000452,CUZ00428,Huỳnh Ngọc Nhẫn,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO05,Trà hoa Atiso,1,50000,50000
1/7/2022 23:16,ORD0000452,CUZ00428,Huỳnh Ngọc Nhẫn,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/7/2022 23:16,ORD0000452,CUZ00428,Huỳnh Ngọc Nhẫn,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
1/7/2022 23:28,ORD0000453,CUZ00429,Lưu Ngọc Đỏ,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
1/7/2022 23:30,ORD0000454,CUZ00430,Phạm Văn Minh,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",SET,Set trà,SET01,Set 10 gói trà nụ hoa nhài trắng,1,120000,120000
1/7/2022 23:30,ORD0000454,CUZ00430,Phạm Văn Minh,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",THO,Trà hoa,THO01,Trà nụ hoa nhài trắng,1,65000,65000
1/7/2022 23:30,ORD0000454,CUZ00430,Phạm Văn Minh,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",TMX,Trà mix,TMX03,Trà gạo lứt 8 vị,1,18000,18000
1/7/2022 23:31,ORD0000455,CUZ00431,Hoàng Ngọc Tấn,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO01,Trà nụ hoa nhài trắng,2,65000,130000
1/7/2022 23:31,ORD0000455,CUZ00431,Hoàng Ngọc Tấn,B2,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (36-45 tuổi) có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/8/2022 8:05,ORD0000456,CUZ00432,Đỗ Văn Duy,B3,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (25-35 tuổi) ở Miền Bắc có nhu cầu uống trà để hỗ trợ chữa các bệnh có triệu chứng nhẹ,BOT,Bột,BOT01,Bột cần tây,1,40000,40000
1/8/2022 8:05,ORD0000456,CUZ00432,Đỗ Văn Duy,B3,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (25-35 tuổi) ở Miền Bắc có nhu cầu uống trà để hỗ trợ chữa các bệnh có triệu chứng nhẹ,THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
1/8/2022 8:05,ORD0000456,CUZ00432,Đỗ Văn Duy,B3,Người làm nghề nghiệp tự do hoặc nhân viên văn phòng (25-35 tuổi) ở Miền Bắc có nhu cầu uống trà để hỗ trợ chữa các bệnh có triệu chứng nhẹ,TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
1/8/2022 8:13,ORD0000457,CUZ00433,Lê Liên Thành,C3,Người mua để uống không có mục đích cụ thể (45+),BOT,Bột,BOT01,Bột cần tây,2,40000,80000
1/8/2022 8:13,ORD0000457,CUZ00433,Lê Liên Thành,C3,Người mua để uống không có mục đích cụ thể (45+),TTC,"Trà củ, quả sấy",TTC01,Trà gừng,2,30000,60000
1/8/2022 8:13,ORD0000457,CUZ00433,Lê Liên Thành,C3,Người mua để uống không có mục đích cụ thể (45+),TTC,"Trà củ, quả sấy",TTC02,Cam lát,1,45000,45000
1/8/2022 8:17,ORD0000458,CUZ00434,Nguyễn Hoàng Dũng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
1/8/2022 8:17,ORD0000458,CUZ00434,Nguyễn Hoàng Dũng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/8/2022 8:45,ORD0000459,CUZ00435,Nguyễn Tấn Thắng,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
1/8/2022 8:45,ORD0000459,CUZ00435,Nguyễn Tấn Thắng,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",SET,Set trà,SET03,Set 10 gói trà hoa cúc trắng,1,150000,150000
1/8/2022 8:45,ORD0000459,CUZ00435,Nguyễn Tấn Thắng,C1,"Sinh viên đi làm thêm, nhân viên mới đi làm (20-29 tuổi) có nhu cầu mua làm quà tặng",SET,Set trà,SET06,Set 10 gói trà gạo lứt 8 vị,1,35000,35000
1/8/2022 8:56,ORD0000460,CUZ00436,Nguyễn Tăng Luân,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",BOT,Bột,BOT01,Bột cần tây,1,40000,40000
1/8/2022 8:56,ORD0000460,CUZ00436,Nguyễn Tăng Luân,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",THO,Trà hoa,THO04,Trà nụ hoa hồng Tây Tạng,1,55000,55000
1/8/2022 8:56,ORD0000460,CUZ00436,Nguyễn Tăng Luân,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
1/8/2022 8:56,ORD0000460,CUZ00436,Nguyễn Tăng Luân,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/8/2022 9:11,ORD0000461,CUZ00437,Löu Phöông Töôøng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",SET,Set trà,SET01,Set 10 gói trà nụ hoa nhài trắng,1,120000,120000
1/8/2022 9:11,ORD0000461,CUZ00437,Löu Phöông Töôøng,A2,"Nhân viên văn phòng, Freelancer ở Miền Bắc (25-35 tuổi) có nhu cầu chăm sóc sức khỏe và quan tâm đến các sản phẩm về trà",TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
1/8/2022 9:30,ORD0000462,CUZ00438,Nguyễn Ngọc Hưng,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO06,Trà nhuỵ hoa nghệ tây,1,180000,180000
1/8/2022 9:30,ORD0000462,CUZ00438,Nguyễn Ngọc Hưng,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX02,Trà cam sả quế,1,38000,38000
1/8/2022 9:30,ORD0000462,CUZ00438,Nguyễn Ngọc Hưng,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/8/2022 9:32,ORD0000463,CUZ00439,Lê Minh Quân,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TMX,Trà mix,TMX02,Trà cam sả quế,1,38000,38000
1/8/2022 9:32,ORD0000463,CUZ00439,Lê Minh Quân,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/8/2022 10:01,ORD0000464,CUZ00440,Nguyễn Hồng Phúc,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",SET,Set trà,SET05,Set 10 gói trà dưỡng nhan,1,65000,65000
1/8/2022 10:01,ORD0000464,CUZ00440,Nguyễn Hồng Phúc,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,2,30000,60000
1/8/2022 10:05,ORD0000465,CUZ00441,Nguyễn Thái Hòa,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,BOT,Bột,BOT01,Bột cần tây,1,40000,40000
1/8/2022 10:05,ORD0000465,CUZ00441,Nguyễn Thái Hòa,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX02,Trà cam sả quế,1,38000,38000
1/8/2022 10:05,ORD0000465,CUZ00441,Nguyễn Thái Hòa,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/8/2022 10:51,ORD0000466,CUZ00268,Ngô Thị Tám,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
1/8/2022 10:51,ORD0000466,CUZ00268,Ngô Thị Tám,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",THO,Trà hoa,THO06,Trà nhuỵ hoa nghệ tây,2,180000,360000
1/8/2022 10:51,ORD0000466,CUZ00268,Ngô Thị Tám,A1,"Nhân viên văn phòng, chủ doanh nghiệp (36-45 tuổi) có mức thu nhập cao, thường xuyên tìm hiểu và quan tâm đến sức khoẻ",TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/8/2022 11:05,ORD0000467,CUZ00087,Vũ Đình Khoa,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO03,Trà hoa cúc trắng,1,80000,80000
1/8/2022 11:05,ORD0000467,CUZ00087,Vũ Đình Khoa,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO04,Trà nụ hoa hồng Tây Tạng,1,55000,55000
1/8/2022 11:05,ORD0000467,CUZ00087,Vũ Đình Khoa,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO06,Trà nhuỵ hoa nghệ tây,1,180000,180000
1/8/2022 11:05,ORD0000467,CUZ00087,Vũ Đình Khoa,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TTC,"Trà củ, quả sấy",TTC01,Trà gừng,1,30000,30000
1/8/2022 11:12,ORD0000468,CUZ00118,Nguyễn Lê Vân Ánh,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,SET,Set trà,SET04,Set 10 gói trà gừng,1,50000,50000
1/8/2022 11:12,ORD0000468,CUZ00118,Nguyễn Lê Vân Ánh,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,THO,Trà hoa,THO06,Trà nhuỵ hoa nghệ tây,1,180000,180000
1/8/2022 11:12,ORD0000468,CUZ00118,Nguyễn Lê Vân Ánh,B1,Người làm kinh doanh hoặc văn phòng (45+ tuổi) có thu nhập trung bình có nhu cầu uống trà để hỗ trợ chữa các bệnh nền,TMX,Trà mix,TMX01,Trà dưỡng nhan,1,35000,35000
